Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
998.4,1002.9,26.9,37,4.5,150,100,
985.1,1002.9,26.9,37,17.8,150,100,
969.7,1002.9,26.9,37,33.2,150,100,
957.5,1002.9,26.9,37,45.4,150,100,
945.5,1002.9,26.9,37,57.4,150,100,
944.4,1002.9,26.9,37,58.5,150,100,
923.4,1002.9,26.9,36.9,79.5,150,100,
923.7,1002.9,26.9,36.9,79.2,150,100,
913.4,1002.9,26.9,36.9,89.5,150,100,
903.6,1002.9,26.9,36.9,99.3,150,100,
893.8,1002.9,26.9,36.8,109.1,150,100,
886.3,1002.9,26.9,36.8,116.5,150,100,
884,1002.9,26.9,36.7,118.9,150,100,
877.9,1002.9,26.9,36.8,125,150,100,
862.9,1003,26.9,36.7,140,150,100,
865.1,1003,26.9,36.7,137.8,150,100,
855.2,1003,26.9,36.7,147.7,150,100,
851.1,1003,26.9,36.6,151.8,150,100,
845.5,1003,26.9,36.6,157.4,150,100,
836.2,1002.9,26.9,36.6,166.7,150,100,
832,1003,26.9,36.6,170.9,150,100,
825.6,1003,26.9,36.5,177.3,150,100,
819.2,1003,26.9,36.5,183.7,150,72.5,
818.1,1003,26.9,36.5,184.8,150,72.5,
818.5,1003,26.9,36.5,184.4,150,79,
817.2,1003,26.9,36.4,185.7,150,67,
817.9,1003,26.9,36.4,185.1,150,55.5,
818.6,1003,26.9,36.4,184.3,150,55.5,
820.9,1003,27,36.4,182,150,52,
821.1,1003,26.9,36.4,181.8,150,54.3,
821.7,1003,26.9,36.4,181.2,150,40,
824.3,1003,26.9,36.4,178.6,150,40,
824.7,1003,26.9,36.4,178.2,150,52,
826.6,1003,26.9,36.4,176.3,150,46.3,
827.2,1003,27,36.4,175.7,150,36,
829.6,1003,26.9,36.4,173.3,150,36,
831.7,1003,26.9,36.4,171.2,150,51,
831.7,1003,27,36.4,171.2,150,42,
833.5,1003,26.9,36.4,169.4,150,38.3,
836,1003,26.9,36.4,166.9,150,38.3,
835.3,1003,27,36.4,167.6,150,51.8,
837.3,1003,26.9,36.4,165.6,150,38.5,
838.3,1003,27,36.4,164.7,150,39,
839.4,1003,26.9,36.4,163.5,150,39,
840.4,1003,26.9,36.4,162.5,150,45.3,
841,1003,27,36.4,161.9,150,43,
842.2,1003,27,36.4,160.7,150,40.5,
844.4,1003,26.9,36.4,158.5,150,40.5,
845.2,1003,27,36.4,157.7,150,53.8,
843.8,1003,26.9,36.4,159.1,150,39.5,
846.7,1003,26.9,36.4,156.2,150,52.3,
846.1,1003,27,36.4,156.8,150,52.3,
845.1,1003,27,36.4,157.8,150,45,
847.1,1003,26.9,36.4,155.8,150,44.5,
847.9,1003,27,36.4,155,150,49.3,
847.1,1003,26.9,36.4,155.9,150,49.3,
848.3,1003,26.9,36.4,154.6,150,45.3,
848.5,1003,26.9,36.5,154.4,150,48,
849.7,1003,27,36.4,153.3,150,51,
847.9,1003,26.9,36.5,155,150,51,
849.6,1003,26.9,36.5,153.3,150,42.3,
850.3,1003,26.9,36.5,152.6,150,50.5,
849.5,1003,26.9,36.5,153.4,150,46.5,
850.1,1003,27,36.5,152.8,150,46.5,
849.4,1003,27,36.5,153.5,150,55,
850.8,1003,26.9,36.4,152.1,150,48,
852,1003,26.9,36.4,150.9,150,58.5,
851.6,1003,26.9,36.5,151.3,150,58.5,
850,1003,27,36.5,152.9,150,50.5,
851.5,1003,27,36.5,151.4,150,52,
850.1,1003,26.9,36.5,152.8,150,45.3,
850.8,1003,27,36.4,152.1,150,45.3,
851,1003,26.9,36.5,151.9,150,58.8,
851.7,1003,26.9,36.4,151.2,150,43.5,
850.1,1002.9,26.9,36.4,152.8,150,41,
852.1,1002.9,27,36.4,150.8,150,41,
852,1003,26.9,36.4,150.9,150,58.8,
852.6,1003,26.9,36.4,150.3,150,43.5,
850.5,1002.9,27,36.4,152.4,150,40.8,
852.8,1002.9,26.9,36.4,150.1,150,40.8,
851.6,1003,26.9,36.4,151.3,150,60.8,
851.5,1002.9,27,36.4,151.4,150,52,
853.6,1003,26.9,36.4,149.3,150,61.3,
850.5,1002.9,26.9,36.4,152.4,150,61.3,
852.2,1002.9,26.9,36.4,150.7,150,53,
850.9,1003,27,36.4,152,150,52.8,
852,1003,26.9,36.4,150.9,150,51.8,
851.6,1003,26.9,36.4,151.3,150,51.8,
853.2,1003,26.9,36.4,149.7,150,44.8,
851.5,1003,26.9,36.4,151.4,150,60.5,
853.5,1003,27,36.4,149.4,150,60,
851.7,1003,27,36.4,151.2,150,60,
851.2,1003,27,36.4,151.7,150,50,
852.8,1003,27,36.4,150.1,150,51.3,
852.2,1003,26.9,36.4,150.7,150,50.5,
852.9,1003,27,36.4,150,150,50.5,
853.3,1003,27,36.4,149.6,150,58,
851.5,1003,26.9,36.4,151.4,150,46.5,
853.5,1003,26.9,36.4,149.4,150,57.8,
853.3,1003,26.9,36.4,149.6,150,57.8,
851.9,1003,26.9,36.4,151,150,51.8,
851.8,1003,26.9,36.4,151.1,150,50,
852.3,1003,27,36.4,150.6,150,50.8,
852.4,1003,26.9,36.4,150.5,150,50.8,
853.3,1003,26.9,36.4,149.6,150,52.3,
854.2,1003,26.9,36.4,148.7,150,50.5,
852.9,1003,27,36.4,150,150,54,
854.2,1003,26.9,36.4,148.7,150,54,
854,1003,27,36.4,148.9,150,57.5,
851.7,1003,27,36.4,151.2,150,52,
853.7,1003,26.9,36.4,149.2,150,57.8,
851.6,1002.9,26.9,36.4,151.3,150,57.8,
853.3,1003,26.9,36.4,149.6,150,46.8,
853.5,1003,26.9,36.4,149.4,150,47.8,
852.2,1003,27,36.4,150.7,150,49.3,
852.7,1003,27,36.4,150.2,150,49.3,
854.4,1003,26.9,36.4,148.5,150,53,
853.9,1003,26.9,36.4,149,150,53.3,
852.3,1003,26.9,36.4,150.6,150,47.8,
852.7,1002.9,27,36.4,150.2,150,47.8,
854.3,1002.9,26.9,36.4,148.6,150,60.8,
853.2,1003,26.9,36.4,149.7,150,42.8,
851.4,1002.9,26.9,36.4,151.5,150,41.5,
853.1,1002.9,26.9,36.4,149.8,150,41.5,
854.5,1002.9,26.9,36.4,148.4,150,63.5,
851.8,1003,27,36.4,151.1,150,53.3,
853.4,1002.9,27,36.4,149.5,150,57,
854.3,1002.9,27,36.4,148.6,150,57,
853.5,1002.9,27,36.4,149.4,150,46.8,
852.2,1002.9,27,36.4,150.7,150,50.8,
852.5,1002.9,27,36.4,150.4,150,49.3,
854.3,1002.9,27,36.4,148.6,150,49.3,
854.2,1002.9,27,36.4,148.7,150,60,
853.6,1002.9,27,36.4,149.3,150,44.5,
853.2,1002.9,27,36.4,149.7,150,53.5,
854.7,1002.9,27,36.4,148.2,150,53.5,
853.4,1002.9,26.9,36.4,149.5,150,47.8,
852.4,1002.9,26.9,36.4,150.5,150,51.3,
852.2,1002.9,26.9,36.4,150.7,150,44.3,
852.3,1002.9,26.9,36.4,150.6,150,44.3,
852.7,1002.9,26.9,36.4,150.2,150,52.3,
852.1,1002.9,26.9,36.4,150.8,150,56.8,
852.7,1002.9,26.9,36.4,150.2,150,53.5,
852.4,1002.9,26.9,36.4,150.5,150,53.5,
853.4,1002.9,27,36.4,149.5,150,51.8,
853.1,1002.9,27,36.4,149.8,150,51.3,
853.6,1002.9,26.9,36.4,149.3,150,55,
851.6,1002.9,27,36.4,151.3,150,55,
853.3,1002.9,26.9,36.4,149.6,150,43.3,
852.3,1002.9,27,36.4,150.6,150,60.3,
853.1,1002.9,26.9,36.4,149.8,150,56.8,
852.4,1002.9,26.9,36.4,150.5,150,56.8,
853.1,1002.9,26.9,36.4,149.8,150,48.8,
853.2,1002.9,26.9,36.4,149.7,150,51.5,
853.1,1002.9,26.9,36.3,149.8,150,51.8,
852,1002.9,26.9,36.4,150.9,150,51.8,
