Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
1010.2,1010.7,24.6,32.6,0.5,150,25,
1010.4,1010.7,24.6,32.6,0.3,150,25,
1010.8,1010.7,24.6,32.6,0.1,150,25.1,
1011.2,1010.7,24.6,32.6,0.3,150,25.2,
1011.4,1010.7,24.6,32.6,0.6,150,25.3,
1011.1,1010.7,24.6,32.6,0.4,150,25.2,
1010.3,1010.7,24.6,32.7,0.4,150,25,
1010.9,1010.7,24.6,32.7,0.2,150,25,
1010.9,1010.7,24.7,32.7,0.1,150,25.1,
1011,1010.7,24.6,32.7,0.3,150,25.2,
1011.5,1010.7,24.6,32.7,0.7,150,25.4,
1010.1,1010.7,24.6,32.7,0.2,150,25.2,
1010.7,1010.7,24.6,32.8,0,150,25.1,
1010.8,1010.7,24.6,32.8,0.1,150,25.1,
1011.2,1010.7,24.6,32.8,0.5,150,25.3,
1010.7,1010.7,24.6,32.8,0,150,25.1,
1010.1,1010.7,24.6,32.8,0.6,150,24.9,
1010.8,1010.7,24.6,32.8,0,150,25.1,
1011,1010.7,24.6,32.8,0.2,150,25.1,
1011.7,1010.7,24.6,32.8,0.9,150,25.4,
1010.7,1010.7,24.6,32.9,0,150,25.1,
1010.4,1010.7,24.6,32.8,0.3,150,25,
1011,1010.7,24.6,32.9,0.3,150,25.1,
