Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
993.6,1002.9,27,36.5,9.3,200,100,
979.7,1002.9,27,36.5,23.1,200,100,
967.6,1002.9,27,36.5,35.2,200,100,
952.8,1002.9,27,36.5,50,200,100,
941.3,1002.9,27,36.5,61.5,200,100,
940,1002.9,27,36.5,62.8,200,100,
930,1002.9,27,36.5,72.8,200,100,
917,1002.9,27,36.5,85.8,200,100,
909.1,1002.9,27,36.4,93.8,200,100,
900,1002.9,27,36.4,102.9,200,100,
899,1002.9,27,36.4,103.8,200,100,
880.6,1002.9,27,36.4,122.2,200,100,
882.4,1002.9,27,36.3,120.5,200,100,
871.9,1002.9,27,36.3,130.9,200,100,
865.5,1002.9,27,36.3,137.3,200,100,
858.3,1002.9,27,36.3,144.6,200,100,
852.1,1002.9,27,36.2,150.8,200,100,
843.5,1002.9,27,36.2,159.3,200,100,
844.4,1002.9,27,36.2,158.5,200,100,
832.7,1002.9,27,36.1,170.1,200,100,
824.6,1002.9,27,36.1,178.2,200,100,
826.7,1002.9,27,36.1,176.2,200,100,
818.9,1002.9,27,36.1,184,200,100,
813.3,1002.9,27,36.1,189.6,200,100,
806.4,1002.9,27,36.1,196.4,200,100,
802.8,1002.9,27,36,200.1,200,100,
796,1002.9,27,36,206.8,200,100,
791.1,1002.9,27,35.9,211.8,200,100,
785.2,1002.9,27,35.9,217.7,200,100,
787.3,1002.9,27,35.9,215.6,200,100,
780.1,1002.9,27,35.8,222.8,200,100,
775.2,1002.9,27,35.8,227.7,200,100,
772,1002.9,27,35.8,230.8,200,100,
768.8,1002.9,27,35.8,234,200,100,
762.1,1002.9,27,35.8,240.8,200,100,
758.7,1002.9,27,35.8,244.2,200,100,
754.5,1002.9,27,35.8,248.4,200,100,
754.8,1002.9,27,35.8,248.1,200,100,
751.8,1002.9,27,35.8,251.1,200,100,
742.9,1002.9,27,35.7,260,200,100,
746.8,1002.9,27,35.7,256,200,100,
740.3,1002.9,27,35.8,262.6,200,100,
737.5,1002.9,27,35.7,265.4,200,100,
739.4,1002.9,27,35.7,263.5,200,72.8,
739.3,1002.9,27,35.7,263.6,200,54,
742.5,1002.9,27,35.7,260.4,200,54,
744.2,1002.9,27,35.7,258.6,200,55.8,
749.5,1002.9,27,35.7,253.4,200,43.3,
