Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
1012.5,1011.6,24.9,35.4,0.8,100,48.4,
1003.3,1011.6,24.9,35.4,8.3,100,51.6,
1001.3,1011.6,24.9,35.5,10.3,100,61.2,
995.1,1011.6,24.9,35.5,16.4,100,67.8,
990.9,1011.6,24.9,35.5,20.7,100,75.5,
982.6,1011.6,24.9,35.5,28.9,100,81.8,
978.6,1011.6,24.9,35.5,33,100,88,
972.3,1011.6,24.9,35.5,39.2,100,92.2,
965.4,1011.6,24.9,35.4,46.1,100,96.1,
959.9,1011.6,24.9,35.4,51.6,100,99,
948.3,1011.6,24.9,35.3,63.3,100,99.7,
941.7,1011.6,24.9,35.3,69.9,100,100,
935.7,1011.6,24.9,35.3,75.9,100,100,
929.6,1011.6,24.9,35.3,82,100,100,
922,1011.6,24.9,35.2,89.6,100,100,
922.6,1011.6,24.9,35.2,88.9,100,100,
916.1,1011.6,24.9,35.2,95.4,100,100,
908.9,1011.6,24.9,35.1,102.6,100,98.4,
906.4,1011.6,24.9,35.1,105.1,100,100,
902.6,1011.6,24.9,35.1,109,100,95.8,
896.3,1011.6,24.9,35.1,115.3,100,92.2,
896.8,1011.6,24.9,35,114.7,100,90.8,
893.9,1011.6,24.9,35,117.7,100,88.2,
892.5,1011.6,24.9,35,119.1,100,85.4,
890.3,1011.6,24.9,35,121.2,100,82.3,
888.9,1011.6,24.9,34.9,122.7,100,79.6,
888.2,1011.6,24.9,34.9,123.3,100,76.9,
888.1,1011.6,24.9,34.9,123.5,100,74,
888.8,1011.6,24.9,34.9,122.7,100,71.7,
889.2,1011.6,24.9,34.9,122.4,100,69.5,
889.8,1011.6,24.9,34.9,121.8,100,66.7,
890.6,1011.6,24.9,34.8,121,100,64.9,
892.1,1011.6,24.9,34.8,119.4,100,63.2,
892.4,1011.6,24.9,34.8,119.2,100,62.2,
894.9,1011.6,24.9,34.8,116.7,100,59.4,
897.4,1011.6,24.9,34.8,114.1,100,59.5,
898.7,1011.6,24.9,34.8,112.9,100,58.3,
898.2,1011.6,24.9,34.8,113.4,100,56.2,
898.6,1011.6,24.9,34.8,113,100,54.9,
900.5,1011.6,24.9,34.7,111.1,100,54.5,
901.3,1011.6,24.9,34.7,110.3,100,53.5,
905.1,1011.6,24.9,34.7,106.5,100,54.4,
905.5,1011.6,24.9,34.7,106.1,100,53,
906.4,1011.6,24.9,34.7,105.1,100,53.2,
908.7,1011.6,24.9,34.7,102.8,100,53.6,
909.1,1011.6,24.9,34.7,102.5,100,53.4,
909.8,1011.6,24.9,34.7,101.8,100,54.2,
910.2,1011.6,24.9,34.7,101.4,100,54.1,
910.7,1011.6,24.9,34.7,100.9,100,54.1,
913.9,1011.6,24.9,34.7,97.7,100,55.3,
912.9,1011.6,24.9,34.7,98.7,100,54.3,
915.6,1011.6,24.9,34.7,96,100,56.3,
914.9,1011.6,24.9,34.7,96.7,100,56.2,
914.9,1011.6,24.9,34.6,96.7,100,56.5,
915.1,1011.6,24.9,34.6,96.5,100,57,
914.5,1011.6,24.9,34.6,97.1,100,57.1,
914.5,1011.6,24.9,34.6,97.1,100,57.5,
916.4,1011.6,24.9,34.6,95.2,100,57.7,
917.2,1011.6,24.9,34.6,94.4,100,58.6,
915.6,1011.6,24.9,34.6,96,100,59,
916,1011.6,24.9,34.6,95.6,100,59.7,
915.8,1011.6,24.9,34.6,95.8,100,60,
915.5,1011.6,24.9,34.5,96.1,100,60.5,
915.9,1011.6,24.9,34.5,95.7,100,61,
914.6,1011.6,24.9,34.5,97,100,60.9,
915.4,1011.6,24.9,34.5,96.2,100,61.6,
915,1011.6,24.9,34.5,96.6,100,61.5,
