Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
1004.3,1003.5,26.9,37,0.7,150,100,
981.2,1003.5,26.9,37,22.3,150,100,
969.4,1003.5,26.9,37,34,150,100,
967.1,1003.5,26.9,37,36.3,150,100,
954,1003.5,26.9,37,49.5,150,100,
943.5,1003.5,26.9,37,59.8,150,100,
931.2,1003.5,26.9,37,72.3,150,100,
921.9,1003.5,26.9,37,81.6,150,100,
921.1,1003.5,26.9,37,82.4,150,100,
904.1,1003.5,26.9,36.9,99.4,150,100,
897,1003.5,26.9,36.9,106.5,150,100,
893.9,1003.5,26.9,36.9,109.5,150,100,
886.6,1003.5,26.9,36.9,116.8,150,100,
878.6,1003.5,26.9,36.8,126.8,150,100,
868.4,1003.5,26.9,36.8,135.1,150,100,
861.8,1003.5,26.9,36.8,141.7,150,100,
860.3,1003.5,26.9,36.8,143.2,150,100,
849.3,1003.5,26.9,36.8,149.2,150,100,
840.6,1003.5,26.9,36.7,162.9,150,100,
842.3,1003.5,26.9,36.7,161.2,150,100,
835.1,1003.5,26.9,36.7,168.4,150,100,
822.4,1003.6,26.9,36.6,172.8,150,100,
818.4,1003.6,26.9,36.6,185.1,150,91.3,
818.2,1003.6,26.9,36.6,185.3,150,48.5,
822.1,1003.5,26.9,36.6,181.4,150,68,
822.7,1003.6,26.9,36.6,182.1,150,68,
823.4,1003.6,26.9,36.5,180.1,150,57,
825.7,1003.6,26.9,36.5,177.8,150,48.8,
825.2,1003.6,26.9,36.5,178.3,150,34,
828.9,1003.6,26.9,36.5,176.1,150,34,
829.8,1003.6,26.9,36.5,173.7,150,43,
831.8,1003.6,26.9,36.5,171.7,150,45,
831.9,1003.6,26.9,36.5,171.7,150,34.5,
835,1003.6,26.9,36.5,168.7,150,34.5,
836.3,1003.6,26.9,36.5,167.2,150,43,
837.3,1003.6,26.9,36.5,166.2,150,47,
836.9,1003.6,26.9,36.5,166.6,150,36,
839.7,1003.6,26.9,36.5,164,150,36,
839,1003.6,26.9,36.5,164.5,150,50.5,
840.1,1003.6,26.9,36.5,163.4,150,38.5,
841,1003.6,26.9,36.5,162.5,150,42.8,
842.1,1003.6,26.9,36.5,161.4,150,42.8,
842.3,1003.6,26.9,36.5,161.2,150,43.8,
843.1,1003.6,26.9,36.5,160.4,150,42,
844.8,1003.6,26.9,36.5,158.7,150,52,
844.4,1003.6,26.9,36.5,159.1,150,55.3,
843.8,1003.6,26.9,36.5,159.7,150,47.8,
846.2,1003.6,26.9,36.5,157.4,150,49.8,
845.8,1003.6,26.9,36.5,157.8,150,43.3,
847.2,1003.6,26.9,36.5,157.9,150,43.3,
847.3,1003.6,26.9,36.5,156.2,150,47.5,
846.4,1003.6,26.9,36.5,157.1,150,39.8,
848.2,1003.6,26.9,36.5,155.3,150,53.5,
847.5,1003.6,26.9,36.5,156,150,53.3,
848.1,1003.6,26.9,36.5,155.4,150,30.3,
850.4,1003.6,26.9,36.5,153.1,150,66.5,
849.9,1003.6,26.9,36.5,153.6,150,53,
849.3,1003.6,26.9,36.5,154.2,150,35.5,
850.7,1003.6,26.9,36.5,152.8,150,48.5,
849.9,1003.6,26.9,36.5,153.7,150,50.8,
850.1,1003.6,26.9,36.5,153.4,150,50.3,
849.7,1003.6,26.9,36.5,152.6,150,50.3,
850.6,1003.6,26.9,36.5,152.9,150,58.3,
848.4,1003.6,26.9,36.5,155.2,150,30,
850.9,1003.6,26.9,36.5,152.6,150,55.3,
851.2,1003.6,26.9,36.5,152.3,150,41,
852.9,1003.6,26.9,36.5,150.6,150,51.8,
851.3,1003.6,26.9,36.5,152.2,150,50.5,
852.3,1003.6,26.9,36.5,151.2,150,57.5,
852.1,1003.6,26.9,36.5,151.4,150,54.3,
851.3,1003.6,26.9,36.5,152.2,150,43.8,
852.1,1003.6,26.9,36.5,151.4,150,55.5,
850.5,1003.6,26.9,36.4,153,150,39,
853.4,1003.6,26.9,36.5,150.1,150,50,
853,1003.6,26.9,36.5,150.5,150,65.8,
850.2,1003.6,26.9,36.5,153.3,150,31.8,
851.5,1003.6,26.9,36.5,152,150,49.5,
851.7,1003.6,26.9,36.5,151.8,150,49.8,
852.2,1003.6,26.9,36.5,151.3,150,50,
852.1,1003.6,26.9,36.5,151.4,150,48.3,
851.9,1003.6,26.9,36.4,151.6,150,46.8,
852.5,1003.6,26.9,36.5,151.1,150,65.8,
851.7,1003.6,26.9,36.5,151.8,150,29.8,
854.3,1003.6,26.9,36.5,149.2,150,69,
850.8,1003.6,26.9,36.5,152.8,150,31.3,
851.9,1003.6,26.9,36.5,151.6,150,68.5,
851.7,1003.6,26.9,36.5,151.9,150,37.5,
853,1003.6,26.9,36.5,150.5,150,54.3,
851.7,1003.6,26.9,36.5,151.8,150,40,
852.6,1003.6,26.9,36.5,150.9,150,72,
852.8,1003.6,26.9,36.5,150.7,150,34.8,
853,1003.6,26.9,36.5,150.5,150,53.3,
852.2,1003.6,26.9,36.5,151.3,150,44,
853.1,1003.6,26.9,36.5,150.4,150,55.8,
851.5,1003.6,26.9,36.5,152,150,59.5,
851.3,1003.6,26.9,36.5,152.2,150,33.3,
854.4,1003.6,26.9,36.5,149.1,150,64.8,
852,1003.6,26.9,36.5,151.5,150,37.3,
852.4,1003.6,26.9,36.5,151.1,150,49.8,
853.6,1003.6,26.9,36.5,149.9,150,54.5,
852.2,1003.6,26.9,36.5,151.3,150,40.5,
852.8,1003.6,26.9,36.5,150.7,150,56,
854.2,1003.6,26.9,36.5,149.3,150,59.8,
852.4,1003.6,26.9,36.5,151.1,150,40.8,
852.4,1003.6,26.9,36.5,151.1,150,44.5,
852.2,1003.6,26.9,36.5,151.3,150,64,
853.8,1003.6,26.9,36.4,149.7,150,34.3,
854.8,1003.6,26.9,36.5,148.7,150,66.3,
851.5,1003.6,26.9,36.5,152.1,150,31.3,
852.5,1003.6,26.9,36.5,151,150,72,
852.7,1003.6,26.9,36.4,150.8,150,27.8,
854.7,1003.6,26.9,36.5,148.8,150,66,
851.8,1003.6,26.9,36.5,151.7,150,33.8,
855.1,1003.6,26.9,36.5,148.5,150,68.5,
850.7,1003.6,26.9,36.5,152.9,150,53,
853.8,1003.6,26.9,36.4,149.7,150,52,
853.5,1003.6,26.9,36.5,150,150,50,
853.3,1003.6,26.9,36.4,150.2,150,32.3,
853.3,1003.6,26.9,36.4,150.2,150,54.8,
854.3,1003.6,26.9,36.5,149.2,150,57.3,
854.1,1003.6,26.9,36.5,149.5,150,53.3,
852,1003.6,26.9,36.4,151.5,150,35,
854.6,1003.6,26.9,36.5,148.9,150,59.3,
852.8,1003.6,26.9,36.5,150.7,150,42.8,
852.6,1003.6,26.9,36.5,151,150,43.5,
854.8,1003.6,26.9,36.5,148.7,150,64.5,
852.7,1003.6,26.9,36.5,150.8,150,28.3,
854.7,1003.6,26.9,36.4,148.9,150,64,
853,1003.6,26.9,36.5,150.5,150,43,
852.9,1003.6,26.9,36.5,150.6,150,60,
853.9,1003.6,26.9,36.4,149.6,150,41.5,
853.5,1003.6,26.9,36.5,150,150,51.3,
853.5,1003.6,26.9,36.4,150,150,49.8,
854.9,1003.6,26.9,36.5,148.6,150,54,
852.8,1003.6,26.9,36.4,150.7,150,59.5,
853.4,1003.6,26.9,36.5,150.1,150,46.5,
853.4,1003.6,26.9,36.5,150.1,150,49.8,
