Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
1004.2,1003.5,27,37.2,0.7,128,0,
993.7,1003.5,26.9,37.2,9.8,128,100,
981.2,1003.5,26.9,37.2,22.2,128,100,
970.6,1003.5,27,37.2,32.8,128,100,
965,1003.5,27,37.2,38.5,128,100,
945.2,1003.5,27,37.2,58.3,128,100,
939.9,1003.5,26.9,37.2,63.6,128,100,
931.2,1003.5,26.9,37.2,72.3,128,100,
921.6,1003.5,26.9,37.1,81.9,128,100,
910.6,1003.5,27,37.1,92.9,128,100,
900.8,1003.5,27,37.1,102.6,128,100,
899.9,1003.5,26.9,37,103.6,128,100,
891.5,1003.5,26.9,37,111.9,128,100,
883.1,1003.5,26.9,37,120.4,128,100,
872.4,1003.5,26.9,36.9,131,128,100,
867.5,1003.5,27,36.9,135.9,128,100,
859.9,1003.5,26.9,36.9,143.5,128,94.3,
849.9,1003.5,27,36.8,153.5,128,100,
853.4,1003.5,26.9,36.9,150,128,46,
852.6,1003.5,26.9,36.8,150.9,128,73.3,
852,1003.5,26.9,36.8,151.5,128,44.5,
855.3,1003.5,27,36.8,148.2,128,40.5,
853.5,1003.5,27,36.8,150,128,58,
854.1,1003.5,26.9,36.8,149.4,128,42.5,
856.2,1003.5,26.9,36.8,147,128,43.5,
859,1003.5,27,36.8,144.5,128,33,
860.4,1003.5,27,36.7,143.1,128,50.5,
858.9,1003.5,27,36.8,144.6,128,41.8,
861.5,1003.5,27,36.7,142.8,128,42.3,
861.3,1003.5,27,36.8,142.1,128,41.8,
862.9,1003.5,27,36.8,140.6,128,47.5,
863.2,1003.5,26.9,36.8,140.3,128,29.5,
864.3,1003.5,26.9,36.8,139.2,128,47.8,
865.9,1003.5,27,36.8,137.6,128,36,
864.9,1003.5,27,36.7,138.6,128,50.8,
866.1,1003.5,27,36.8,137.4,128,35,
867.3,1003.5,27,36.8,136.2,128,50.3,
867.3,1003.5,26.9,36.8,136.1,128,45.3,
867.8,1003.5,27,36.8,135.7,128,29.8,
868.5,1003.5,26.9,36.8,135,128,44,
868.8,1003.5,27,36.8,134.1,128,50.8,
868.5,1003.5,26.9,36.8,135,128,41.5,
869.3,1003.5,26.9,36.8,134.2,128,36.5,
869.2,1003.5,26.9,36.8,134.2,128,39,
869.9,1003.5,27,36.7,133.5,128,45.3,
871.9,1003.5,26.9,36.7,131.6,128,40.8,
871,1003.5,26.9,36.7,132.5,128,50,
871,1003.5,26.9,36.7,132.5,128,41,
871.3,1003.5,26.9,36.7,132.2,128,46,
871.2,1003.5,26.9,36.7,132.3,128,38.3,
872.5,1003.5,26.9,36.7,131,128,52.8,
871,1003.5,27,36.7,132.4,128,30.8,
871.6,1003.5,26.9,36.7,130.2,128,57.3,
872,1003.5,26.9,36.7,131.5,128,36.8,
872.4,1003.5,26.9,36.7,131.1,128,54.5,
871.4,1003.5,27,36.8,132.1,128,38.3,
872.7,1003.5,27,36.8,131.6,128,38.8,
873.7,1003.5,26.9,36.8,129.7,128,45,
872.9,1003.5,26.9,36.7,130.5,128,42.8,
873,1003.5,26.9,36.7,130.5,128,54.8,
871.3,1003.5,26.9,36.7,132.1,128,26.5,
873.8,1003.5,26.9,36.7,129.7,128,49.3,
874.3,1003.5,27,36.7,129.1,128,42.8,
873.2,1003.5,27,36.7,130.3,128,42,
873.7,1003.5,27,36.7,129.7,128,45.3,
874.7,1003.5,26.9,36.7,128.8,128,52.8,
872.6,1003.5,27,36.7,130.9,128,43.3,
874.4,1003.5,27,36.7,129.1,128,40.8,
874.5,1003.5,27,36.7,129.3,128,46.3,
872.7,1003.5,26.9,36.7,130.8,128,48,
872.5,1003.5,27,36.7,131,128,45.3,
874.1,1003.5,27,36.7,129.4,128,33.8,
874.2,1003.5,26.9,36.7,129.3,128,45.8,
875.2,1003.5,26.9,36.6,128.3,128,40,
874.1,1003.5,26.9,36.6,129.3,128,51.8,
872.8,1003.5,26.9,36.6,130.7,128,53.5,
874.7,1003.5,27,36.7,130.6,128,28.5,
873.6,1003.5,26.9,36.6,129.9,128,48.5,
874.3,1003.5,27,36.6,129.2,128,32.8,
875.9,1003.5,27,36.6,127.6,128,51.3,
874.8,1003.5,26.9,36.6,129.7,128,35,
875.8,1003.5,27,36.7,127.7,128,46,
873.2,1003.5,27,36.7,130.3,128,54,
874,1003.5,27,36.6,129.5,128,31,
875.9,1003.5,27,36.6,127.6,128,55,
875.8,1003.5,26.9,36.6,127.7,128,34.5,
876.8,1003.5,27,36.7,126.7,128,57.8,
874.2,1003.5,27,36.7,129.3,128,34.3,
