Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
949,1002.9,26.1,31,53.9,0,0,
955.6,1002.9,26.1,31,50.4,0,0,
951.3,1002.9,26.1,31.1,51.5,100,100,
937.5,1002.9,26.1,31.1,65.4,100,100,
927.6,1002.9,26.1,31.1,75.2,100,100,
918.7,1002.9,26.1,31.2,75.1,100,100,
915.7,1002.9,26.1,31.1,87.1,100,86,
913.4,1002.8,26,31.1,89.4,100,81.5,
911.4,1002.8,26.1,31.1,91.4,100,74.3,
910.2,1002.8,26.1,31.1,92.6,100,69.8,
910.9,1002.8,26.1,31.2,91.9,100,67,
908.8,1002.8,26.1,31.2,94,100,74.3,
907.3,1002.8,26.1,31.2,95.5,100,68.5,
907.5,1002.9,26.1,31.2,96.7,100,62.5,
905,1002.9,26.1,31.2,97.8,100,67.5,
904.6,1002.8,26.1,31.2,98.2,100,60,
903.8,1002.8,26.1,31.3,99,100,60.3,
904.2,1002.8,26.1,31.3,99.1,100,58.3,
902.9,1002.9,26.1,31.3,99.9,100,59.8,
902.3,1002.8,26,31.3,100.5,0,59.5,
906.4,1002.8,26.1,31.3,96.4,0,0,
916.7,1002.8,26.1,31.3,90.9,0,0,
921.2,1002.8,26,31.3,81.6,0,0,
925.4,1002.8,26.1,31.4,77.4,0,0,
929.3,1002.8,26.1,31.4,73.4,0,0,
936.6,1002.8,26.1,31.3,69.7,0,0,
940,1002.8,26.1,31.4,62.8,0,0,
943.2,1002.8,26.1,31.4,59.6,0,0,
946.3,1002.8,26.1,31.5,56.4,0,0,
949.3,1002.8,26.1,31.5,53.5,0,0,
955,1002.8,26.1,31.5,47.8,0,0,
957.6,1002.8,26.1,31.6,45.1,0,0,
960.2,1002.8,26.1,31.6,42.6,0,0,
965,1002.8,26.1,31.6,40.1,0,0,
967.3,1002.8,26.1,31.6,35.5,0,0,
969.5,1002.8,26.1,31.6,33.3,0,0,
971.6,1002.8,26.1,31.7,31.2,0,0,
975.5,1002.8,26.1,31.7,29.2,0,0,
977.3,1002.8,26.1,31.7,25.5,0,0,
979.1,1002.8,26.1,31.8,23.7,0,0,
980.7,1002.8,26.1,31.8,22.1,0,0,
983.8,1002.8,26.1,31.8,20.5,0,0,
985.2,1002.8,26.1,31.9,17.5,0,0,
986.6,1002.8,26.1,31.9,16.2,0,0,
987.9,1002.8,26,31.9,14.9,0,0,
990.2,1002.8,26.1,31.9,13.7,0,0,
991.2,1002.8,26.1,32,11.5,0,0,
992.2,1002.8,26.1,32,10.5,0,0,
993.2,1002.8,26.1,32,9.6,0,0,
1003.6,1002.8,26.1,32.1,0.7,0,7.8,
1003.6,1002.8,26.1,32.1,0.7,0,6,
1003.4,1002.8,26.1,32.1,0.5,0,6,
1003.1,1002.8,26.1,32.1,0.3,0,5,
1003.3,1002.8,26.1,32.1,0.3,0,5.3,
1003.4,1002.8,26.1,32.1,0.5,0,5.5,
1003.4,1002.8,26.1,32.2,0.6,0,6,
1003.5,1002.8,26.1,32.2,0.7,0,6.3,
1003.2,1002.8,26.1,32.3,0.4,0,5.8,
1003.2,1002.8,26.1,32.3,0.3,0,5.5,
1003.3,1002.8,26.1,32.3,0.4,0,6.3,
1003.3,1002.8,26.1,32.3,0.5,0,5.8,
1003.2,1002.8,26.1,32.3,0.4,0,6,
1003.2,1002.8,26.1,32.4,0.4,0,6,
1003.2,1002.8,26.1,32.4,0.4,0,6,
1003.3,1002.8,26.1,32.5,0.4,0,6.3,
1003.3,1002.8,26.1,32.4,0.5,0,0,
