Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
994.7,1005.5,26.9,36.1,10.8,200,100,
982,1005.5,26.9,36.1,23.4,200,100,
969.7,1005.5,26.9,36.1,35.8,200,100,
953.2,1005.5,26.9,36.1,38.9,200,100,
943,1005.5,26.9,36.1,62.4,200,100,
942.3,1005.5,26.9,36.1,63.1,200,100,
929.8,1005.5,26.9,36.1,75.6,200,100,
918.9,1005.5,26.9,36.1,85,200,100,
908.3,1005.5,26.9,36.1,97.1,200,100,
901.6,1005.5,26.9,36,103.8,200,100,
895.4,1005.5,26.9,36,110.1,200,100,
883.6,1005.5,26.9,36,114.3,200,100,
873.7,1005.5,26.9,36,131.7,200,100,
875.5,1005.5,26.9,35.9,129.9,200,100,
864.8,1005.5,26.9,35.9,140.6,200,100,
852.7,1005.5,26.8,35.9,145.8,200,100,
853,1005.5,26.9,35.9,152.5,200,100,
844.1,1005.5,26.9,35.9,161.3,200,100,
838.4,1005.5,26.9,35.9,167,200,100,
831.9,1005.5,26.9,35.9,170,200,100,
826,1005.5,26.9,35.8,179.5,200,100,
818.2,1005.5,26.9,35.8,187.2,200,100,
818.2,1005.5,26.9,35.8,187.3,200,100,
808.8,1005.5,26.9,35.8,192.2,200,100,
800.9,1005.5,26.9,35.8,204.5,200,100,
801.8,1005.5,26.9,35.8,203.6,200,86,
799.7,1005.5,26.9,35.7,205.8,200,84.8,
798,1005.5,26.9,35.7,207.5,200,75.3,
796.4,1005.5,26.8,35.7,209,200,74.8,
796.4,1005.5,26.9,35.7,209,200,71.3,
797.7,1005.5,26.9,35.7,207.7,200,71.3,
795.9,1005.5,26.9,35.7,210.7,200,63,
795.3,1005.5,26.9,35.6,210.2,200,64.5,
796.2,1005.5,26.9,35.7,209.3,200,63.3,
796.2,1005.5,26.9,35.7,209.2,200,60.5,
796.7,1005.5,26.9,35.7,206.6,200,67.8,
796.2,1005.5,26.9,35.7,209.3,200,60.8,
796.1,1005.5,26.9,35.7,209.4,200,65.3,
797,1005.5,26.9,35.7,208.4,200,63.3,
797.7,1005.5,26.9,35.6,209.2,200,56.3,
798.6,1005.5,26.9,35.7,206.9,200,58.8,
800,1005.5,26.9,35.7,205.5,200,57.5,
798.9,1005.5,26.9,35.7,206.5,200,63,
800.1,1005.5,26.9,35.6,205,200,62.3,
798.7,1005.5,26.9,35.7,206.7,200,60.8,
799,1005.5,26.9,35.7,206.4,200,54.8,
799.5,1005.5,26.9,35.6,205.9,200,57.3,
800.3,1005.5,26.9,35.6,205.5,200,57.5,
803.3,1005.5,26.9,35.6,202.2,200,57.8,
802.9,1005.5,26.9,35.6,202.5,200,58.3,
803.3,1005.5,26.9,35.6,202.2,200,64,
802.1,1005.5,26.9,35.6,204.2,200,58,
801.6,1005.5,26.9,35.7,203.8,200,60,
802.2,1005.5,26.9,35.7,203.2,200,60.5,
803.6,1005.5,26.9,35.6,201.8,200,57.8,
802.3,1005.5,26.9,35.7,201.5,200,63.3,
801,1005.5,26.9,35.7,204.4,200,58.3,
802.9,1005.5,26.9,35.7,202.5,200,55.8,
803.1,1005.5,26.9,35.7,202.4,200,63,
802.7,1005.5,26.9,35.7,202.8,200,58,
803.1,1005.5,26.9,35.7,202.4,200,57.8,
805,1005.5,26.9,35.7,200.4,200,59.3,
803.3,1005.5,26.9,35.7,202.1,200,56.3,
804.4,1005.5,26.9,35.7,201.6,200,60,
804.4,1005.5,26.9,35.7,201.1,200,61,
804.5,1005.5,26.9,35.7,200.9,200,61.5,
805.7,1005.5,26.9,35.7,199.8,200,62.5,
804.4,1005.5,26.9,35.7,201,200,60.5,
805.2,1005.5,26.9,35.7,200.2,200,60.5,
803.8,1005.5,26.9,35.7,201.6,200,60.3,
805.2,1005.5,26.9,35.7,200.3,200,64.3,
803.1,1005.5,26.9,35.7,200.2,200,62.3,
803.1,1005.5,26.9,35.7,202.3,200,56.5,
803.3,1005.5,26.8,35.7,202.2,200,55.5,
805.5,1005.5,26.9,35.7,200,200,61.3,
805.5,1005.5,26.9,35.7,200.7,200,60.3,
805.3,1005.5,26.9,35.7,200.2,200,62.3,
804.2,1005.5,26.9,35.7,201.2,200,57.3,
804.9,1005.5,26.9,35.7,200.5,200,59.5,
806.7,1005.5,26.9,35.7,201.4,200,57.8,
805.7,1005.5,26.9,35.7,199.8,200,65,
803.8,1005.5,26.9,35.7,201.6,200,56.5,
804,1005.5,26.9,35.7,201.4,200,62.8,
804.8,1005.5,26.9,35.7,199.5,200,62.5,
803.4,1005.5,26.9,35.7,202,200,59.5,
802.7,1005.5,26.9,35.7,202.7,200,57.3,
803.8,1005.5,26.9,35.7,201.7,200,60.8,
804.3,1005.5,26.9,35.7,199.3,200,63,
805.7,1005.5,26.9,35.7,199.7,200,57.8,
804,1005.5,26.9,35.7,201.4,200,61.3,
805,1005.5,26.9,35.7,200.5,200,54.8,
803.6,1005.5,26.9,35.7,198.6,200,64.8,
806,1005.5,26.9,35.7,199.4,200,55.5,
804.5,1005.5,26.9,35.7,200.9,200,61.8,
803.4,1005.5,26.9,35.7,202,200,57.8,
805.8,1005.5,26.9,35.7,201.1,200,57.5,
805,1005.5,26.9,35.7,200.4,200,61.3,
805.7,1005.5,26.9,35.7,199.8,200,56.8,
805,1005.5,26.9,35.7,200.4,200,58.8,
