Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
996.5,1010.8,24.5,33,14.3,80,100,
984.6,1010.9,24.5,33,26.2,80,100,
978.2,1010.8,24.5,33,32.6,80,100,
956.7,1010.8,24.5,33,54.1,80,100,
955.8,1010.8,24.5,33,55,80,100,
946.7,1010.8,24.5,33,64.1,80,100,
942.4,1010.8,24.5,33,68.4,80,100,
927.3,1010.8,24.5,33,83.5,80,100,
928.4,1010.8,24.5,32.9,82.4,80,100,
915.4,1010.8,24.5,32.9,95.4,80,100,
902.9,1010.8,24.5,32.9,107.9,80,100,
894,1010.9,24.5,32.9,116.8,80,100,
884.8,1010.8,24.5,32.9,126,80,100,
883.7,1010.8,24.5,32.8,127.1,80,100,
876.4,1010.9,24.5,32.8,134.4,80,100,
867.7,1010.9,24.5,32.8,143.1,80,100,
860.7,1010.9,24.5,32.8,150.1,80,100,
851.6,1010.9,24.5,32.7,159.2,80,100,
853,1010.9,24.5,32.7,157.8,80,100,
838.2,1010.9,24.5,32.7,172.6,80,100,
839.4,1010.9,24.5,32.7,171.4,80,100,
833.5,1010.9,24.5,32.6,177.3,80,100,
825.7,1010.9,24.5,32.6,185.1,80,100,
821.8,1010.9,24.5,32.6,189,80,100,
813.9,1010.9,24.5,32.6,196.9,80,100,
816.3,1010.9,24.5,32.5,194.5,80,100,
802.7,1010.9,24.5,32.5,201.2,80,100,
805.6,1010.9,24.5,32.5,205.2,80,100,
798.6,1010.9,24.5,32.5,212.2,80,100,
791.9,1010.9,24.5,32.5,218.9,80,100,
794.1,1010.9,24.5,32.4,216.7,80,100,
782.7,1010.9,24.5,32.4,228.2,80,100,
781.9,1010.9,24.5,32.3,228.9,80,100,
777.7,1010.9,24.5,32.3,233.1,80,100,
778.4,1010.9,24.5,32.4,232.4,80,100,
767.3,1010.9,24.5,32.3,243.5,80,100,
770.2,1010.9,24.6,32.3,240.6,80,100,
764.2,1010.9,24.5,32.3,246.6,80,100,
758.2,1010.9,24.5,32.3,252.6,80,100,
756.1,1010.9,24.5,32.3,254.7,80,100,
752.9,1010.9,24.5,32.3,257.9,80,100,
750.4,1010.9,24.5,32.2,260.4,80,100,
747.3,1010.9,24.5,32.3,263.5,80,100,
742.2,1010.9,24.5,32.2,268.6,80,100,
738.7,1010.9,24.5,32.2,272.1,80,100,
740.5,1010.9,24.5,32.2,270.3,80,100,
734.5,1010.9,24.5,32.2,276.3,80,100,
732.6,1010.9,24.5,32.1,278.2,80,100,
727.8,1010.9,24.5,32.1,283,80,100,
722,1010.9,24.5,32.1,288.8,80,100,
718.4,1010.9,24.5,32.1,288.6,80,100,
718.3,1010.9,24.5,32.1,292.5,80,100,
713.1,1010.9,24.5,32.1,297.7,80,100,
708.9,1010.9,24.5,32.1,301.9,80,100,
705.9,1010.9,24.5,32.1,298.7,80,100,
701.3,1010.9,24.5,32,309.5,80,100,
704.7,1010.9,24.5,32.1,306.1,80,100,
699.1,1010.9,24.5,32.1,311.7,80,100,
697.6,1010.9,24.5,32,316.7,80,100,
691.8,1010.9,24.5,32,319,80,100,
687.7,1010.9,24.5,32,323.1,80,100,
690.6,1010.9,24.5,32,320.2,80,100,
681.6,1010.8,24.5,32,326,80,100,
683.3,1010.8,24.5,32,327.5,80,100,
678.3,1010.8,24.6,32,332.5,80,100,
675.7,1010.8,24.5,32,335.1,80,100,
672.3,1010.8,24.5,32,334.3,80,100,
670.1,1010.8,24.5,32,340.7,80,100,
670.2,1010.8,24.5,32,340.6,80,100,
666.5,1010.8,24.5,32,344.3,80,100,
664,1010.8,24.5,32,346.2,80,100,
660.7,1010.8,24.5,31.9,350.1,80,100,
658.4,1010.8,24.5,31.9,352.4,80,100,
659,1010.8,24.5,31.9,351.8,80,100,
654.7,1010.8,24.5,31.9,356,80,100,
654.6,1010.8,24.6,31.9,356.2,80,100,
649.5,1010.8,24.5,31.9,361.3,80,100,
646.3,1010.8,24.5,31.9,364.5,80,100,
644.5,1010.8,24.5,31.9,361.1,80,100,
641.4,1010.8,24.5,31.9,369.4,80,100,
643.8,1010.8,24.5,31.9,367,80,100,
639.4,1010.8,24.5,31.9,371.4,80,100,
637.1,1010.8,24.5,31.9,372.7,80,100,
636.5,1010.8,24.5,31.8,374.3,80,100,
634.9,1010.8,24.5,31.8,375.9,80,100,
630.2,1010.8,24.6,31.8,380.6,80,100,
629.1,1010.8,24.5,31.8,376.9,80,100,
626.9,1010.8,24.5,31.8,383.9,80,100,
628.2,1010.8,24.6,31.8,382.6,80,100,
625.7,1010.8,24.5,31.8,385.1,80,100,
620.9,1010.8,24.6,31.8,386.3,80,100,
624.2,1010.8,24.6,31.7,386.6,80,100,
619.7,1010.8,24.6,31.7,391.1,80,100,
618.4,1010.8,24.5,31.7,392.3,80,100,
617.6,1010.8,24.5,31.7,393.5,80,100,
616,1010.8,24.6,31.7,394.8,80,100,
611.8,1010.8,24.5,31.8,399,80,100,
615.6,1010.8,24.5,31.7,395.2,80,100,
609.6,1010.8,24.5,31.7,401.2,80,100,
609.5,1010.8,24.6,31.7,401.3,80,100,
609.7,1010.8,24.6,31.7,401.1,80,100,
607.1,1010.8,24.6,31.7,403.6,80,100,
605.3,1010.8,24.5,31.7,405.4,80,100,
605.3,1010.8,24.5,31.7,405.4,80,100,
602.5,1010.8,24.6,31.7,408.3,80,100,
601.2,1010.8,24.5,31.7,409.6,80,100,
607.1,1010.8,24.6,31.6,403.7,80,0,
611.8,1010.8,24.6,31.7,399,80,0,
616.1,1010.8,24.5,31.7,394.6,80,0,
620.3,1010.8,24.6,31.7,390.4,80,0,
628.5,1010.8,24.5,31.7,382.3,80,0,
632.4,1010.8,24.5,31.8,378.3,80,0,
636.4,1010.8,24.5,31.7,374.4,80,0,
640.3,1010.8,24.5,31.8,370.5,80,0,
989.8,1010.8,24.6,31.8,21,80,0,
1010.7,1010.8,24.6,31.8,0,80,0,
1011.2,1010.8,24.6,31.8,0.4,80,0,
1011.4,1010.8,24.6,31.9,0.5,80,0,
1011.5,1010.8,24.6,31.9,0.7,80,0,
1011.6,1010.8,24.5,31.9,0.7,80,0,
1011.6,1010.8,24.6,31.9,0.7,80,0,
1011.6,1010.8,24.6,32,0.7,80,0,
1011.6,1010.8,24.6,32,0.7,80,0,
1011.6,1010.8,24.6,32,0.7,80,0,
1011.6,1010.8,24.5,32.1,0.7,80,0,
1011.6,1010.8,24.6,32,0.8,80,0,
1011.6,1010.8,24.5,32.1,0.7,80,0,
1011.6,1010.8,24.5,32.1,0.7,80,0,
1011.6,1010.8,24.5,32.1,0.8,80,0,
1011.6,1010.8,24.5,32.1,0.8,80,0,
1011.6,1010.8,24.5,32.2,0.8,80,0,
1011.6,1010.8,24.5,32.2,0.8,80,0,
1011.6,1010.8,24.5,32.2,0.8,80,0,
1011.6,1010.8,24.5,32.2,0.8,80,0,
1011.6,1010.8,24.5,32.2,0.8,80,0,
1011.6,1010.8,24.5,32.3,0.8,80,0,
1011.6,1010.8,24.5,32.3,0.8,80,0,
1011.6,1010.8,24.5,32.3,0.8,80,0,
1011.6,1010.8,24.6,32.4,0.8,80,0,
1011.6,1010.8,24.5,32.4,0.8,80,0,
1011.6,1010.8,24.5,32.4,0.8,80,0,
1011.6,1010.8,24.6,32.4,0.8,80,0,
1011.6,1010.8,24.5,32.4,0.8,80,0,
1011.6,1010.8,24.6,32.5,0.8,80,0,
1011.6,1010.8,24.5,32.5,0.8,80,0,
1011.6,1010.8,24.5,32.5,0.8,80,0,
1011.6,1010.8,24.6,32.5,0.8,80,0,
1011.6,1010.8,24.5,32.5,0.8,80,0,
1011.6,1010.8,24.5,32.5,0.8,80,0,
1011.6,1010.8,24.6,32.6,0.8,80,0,
1011.6,1010.8,24.5,32.6,0.8,80,0,
1011.6,1010.8,24.5,32.6,0.8,80,0,
1011.6,1010.8,24.5,32.6,0.8,80,0,
1011.6,1010.8,24.5,32.6,0.8,80,0,
1011.6,1010.8,24.5,32.7,0.8,80,0,
1011.6,1010.8,24.5,32.7,0.8,80,0,
1012,1010.8,24.5,32.7,1.1,80,0,
1011.9,1010.8,24.5,32.7,1,80,0,
1011.7,1010.8,24.6,32.7,0.9,80,0,
1012,1010.8,24.5,32.8,1.1,80,0,
