Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
1001.9,1001.4,27.1,36.1,0.4,150,100,
985.9,1001.4,27.1,36.1,15.5,150,100,
977.4,1001.4,27.1,36.1,24,150,100,
959.5,1001.4,27.1,36.1,31.8,150,100,
954.2,1001.4,27.1,36.1,47.2,150,100,
943.9,1001.4,27.1,36.1,57.5,150,100,
934.2,1001.4,27.1,36.1,67.2,150,100,
924.7,1001.4,27.1,36.1,66.8,150,100,
914.5,1001.4,27.1,36.1,86.9,150,100,
914.4,1001.4,27.1,36.1,86.9,150,100,
906.1,1001.4,27.1,36.1,95.3,150,100,
896.7,1001.4,27.2,36.1,104.3,150,100,
889.2,1001.4,27.1,36.1,112.2,150,100,
880.6,1001.4,27.1,36.1,120.8,150,100,
880.9,1001.4,27.1,36.1,120.5,150,100,
865.3,1001.4,27.2,36.1,127.3,150,100,
867.4,1001.5,27.1,36.1,134,150,100,
859.6,1001.4,27.1,36.1,141.8,150,100,
851.7,1001.4,27.1,36,149.7,150,100,
845.8,1001.4,27.2,36,147.6,150,100,
841.8,1001.4,27.1,36,159.6,150,100,
834.3,1001.4,27.1,36,167.1,150,100,
837.3,1001.5,27.1,36,164.1,150,100,
825.2,1001.5,27.1,36,172.7,150,100,
818.8,1001.4,27.1,36,182.6,150,100,
821.2,1001.5,27.1,36,180.2,150,100,
813.4,1001.5,27.1,35.9,188,150,100,
804.8,1001.4,27.1,35.9,191.5,150,100,
806.2,1001.4,27.1,35.9,195.1,150,100,
799.6,1001.4,27.2,35.9,201.8,150,97.2,
799.2,1001.5,27.2,35.9,202.2,150,97.2,
795.4,1001.5,27.1,35.9,205.5,150,90.6,
795.5,1001.5,27.2,35.9,205.9,150,66.8,
796.3,1001.5,27.2,35.9,205.1,150,59.1,
797.1,1001.5,27.1,35.9,204.3,150,59.1,
800.6,1001.5,27.2,35.9,201.7,150,55,
804,1001.5,27.2,35.9,197.4,150,43,
806.4,1001.5,27.1,35.9,195.1,150,37.1,
808.9,1001.5,27.1,35.9,192.5,150,37.1,
813,1001.5,27.2,35.9,190.2,150,35.3,
817,1001.5,27.2,35.9,184.4,150,31.7,
819.4,1001.5,27.1,35.9,182,150,26.9,
821.9,1001.5,27.2,35.9,179.5,150,26.9,
827.2,1001.5,27.1,35.9,174.2,150,24,
830.1,1001.5,27.2,35.9,171.3,150,29.9,
831.7,1001.5,27.2,35.9,169.7,150,24.1,
835,1001.5,27.2,35.9,166.4,150,24.1,
839.3,1001.5,27.2,35.9,162.1,150,28,
840.9,1001.5,27.2,35.9,160.5,150,31,
842.5,1001.5,27.2,35.9,158.9,150,29.8,
845,1001.5,27.2,35.9,156.4,150,29.8,
847.4,1001.5,27.2,36,154,150,35.6,
