Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
996.6,1003,27,36.8,6.3,150,100,
972.2,1003,27,36.8,16.9,150,100,
969.5,1003,27,36.8,33.5,150,100,
957.3,1003,27,36.8,45.7,150,100,
945.8,1003,27,36.8,57.1,150,100,
933.5,1003,27,36.8,59.8,150,100,
922.8,1003,27,36.8,80.2,150,100,
922.4,1003,27,36.8,80.6,150,100,
912.8,1003,27,36.7,90.1,150,100,
902.3,1003,27,36.7,100.6,150,100,
892.4,1003,27,36.7,110.6,150,100,
884.9,1003,27,36.7,118.1,150,100,
883.2,1003,27,36.6,119.7,150,100,
876.2,1003,27,36.6,126.8,150,100,
861.4,1003,27,36.6,141.5,150,100,
863.4,1003,27,36.6,139.5,150,100,
853.7,1003,27,36.6,149.2,150,100,
848.9,1003,27,36.6,154.1,150,100,
843.2,1003,27,36.5,159.8,150,100,
834.7,1003,27,36.5,168.3,150,100,
829.5,1003,27,36.5,173.5,150,100,
824.5,1003,27,36.5,178,150,100,
816.9,1003,27,36.4,186,150,100,
811,1003,27,36.4,192,150,100,
810.8,1003,27,36.4,192.2,150,100,
801.2,1003,27,36.4,197.6,150,100,
794.1,1003,27,36.4,208.9,150,100,
796.7,1003,27,36.3,206.3,150,100,
789.3,1003,27,36.3,213.7,150,100,
785.3,1003,27,36.3,219.2,150,100,
779,1003,27,36.3,223.9,150,100,
776.1,1003,27,36.3,226.9,150,100,
771.1,1003,27,36.3,231.9,150,100,
771.8,1003,27,36.2,230.9,150,61.7,
777.1,1003,27,36.2,225.9,150,16.4,
782.3,1003,27,36.2,220.7,150,0,
787.6,1003,27,36.2,215.4,150,0,
797.5,1003,27,36.2,210.3,150,0,
802.1,1003,27,36.2,200.8,150,0,
806.6,1003,27,36.2,196.4,150,0,
810.9,1003,27,36.2,192,150,0,
819.1,1003,27,36.2,187.9,150,0,
823.1,1003,27,36.3,179.9,150,0,
827,1003,27,36.3,175.9,150,0,
830.9,1003,27,36.3,172.1,150,0,
838.4,1003,27,36.3,168.3,150,0,
842.1,1003,27,36.3,160.9,150,0,
845.7,1003,27,36.3,157.3,150,0,
849.3,1003,27,36.3,153.7,150,0,
856.3,1003,27,36.3,150.2,150,0,
859.7,1003,27,36.3,143.3,150,0,
863,1003,27,36.4,139.9,150,0,
866.3,1003,27,36.4,136.6,150,0,
872.8,1003,27,36.4,133.4,150,0,
875.9,1003,27,36.4,127.1,150,0,
879,1003,27,36.4,124,150,0,
882,1003,27,36.5,120.9,150,0,
888,1003,27,36.5,117.9,150,1.1,
888.9,1003,27,36.5,114.1,150,24.9,
887.9,1003,27,36.5,115.1,150,45.5,
885.9,1003,27,36.6,117.1,150,60.9,
880,1003,27,36.6,117.3,150,76.4,
876.4,1003,27,36.6,126.5,150,79.8,
