Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
1004.7,1003.9,27,36.5,0.8,200,0,
997.7,1003.9,27,36.5,6.1,200,100,
982.4,1003.9,27,36.5,21.4,200,100,
971.5,1003.9,27,36.5,32.3,200,100,
965.6,1003.9,27,36.5,38.2,200,100,
943.9,1003.9,27,36.5,60,200,100,
943,1003.9,27,36.4,60.8,200,100,
930.6,1003.9,27,36.5,73.2,200,100,
920.8,1003.9,27,36.5,83,200,100,
908.7,1003.9,27,36.4,95.1,200,100,
901.2,1003.9,27,36.4,102.6,200,100,
897.3,1003.9,27,36.4,106.5,200,100,
890.9,1003.9,27,36.4,112.9,200,100,
874,1003.9,27,36.3,129.9,200,100,
875.1,1003.9,27,36.3,128.7,200,100,
865.3,1003.9,27,36.3,138.5,200,100,
854.2,1003.9,27,36.3,145.2,200,100,
852.3,1003.9,27,36.2,151.5,200,100,
844.3,1003.9,27,36.2,159.6,200,100,
837.5,1003.9,27,36.2,166.3,200,100,
831.8,1003.9,27,36.2,172,200,100,
825.5,1003.9,27,36.2,178.3,200,100,
818,1003.9,27,36.2,185.9,200,100,
817.7,1003.9,27,36.1,186.1,200,100,
808.1,1003.9,27,36.1,190.3,200,100,
801.2,1003.9,27,36.1,202.6,200,50.8,
805.4,1003.9,27,36.1,198.4,200,50.8,
805.6,1003.9,27,36.1,198.3,200,100,
802.8,1003.9,27,36,202.2,200,54.8,
797.7,1003.9,27,36.1,206.1,200,7.3,
803.8,1003.9,27,36.1,200.1,200,7.3,
802.9,1003.9,27,36,201,200,100,
808.9,1003.9,27,36,200.2,200,0,
803.5,1003.9,27,36,200.4,200,89,
799.9,1003.9,27,36,204,200,89,
801.5,1003.9,27,36,202.3,200,0,
798.4,1003.9,27,36,205.4,200,12.8,
802.4,1003.9,27,36,201.4,200,100,
795.2,1003.9,27,36,208.7,200,100,
799.4,1003.9,27,36,204.5,200,0,
795.9,1003.9,27,36,208,200,0,
802.2,1003.9,27,36,201.6,200,100,
799.7,1003.9,27,36,204.1,200,100,
799.2,1003.9,27,36,204.7,200,0,
796.9,1003.9,27,36,207,200,0,
802,1003.9,27,36,201.8,200,100,
799.9,1003.9,27,36,203.9,200,100,
798.9,1003.9,27,36,205,200,0,
796,1003.9,27,36,204.5,200,100,
801.6,1003.9,27,36,202.3,200,95.5,
799.7,1003.9,27,36,204.1,200,95.5,
799.4,1003.9,27,36.1,204.4,200,0,
796,1003.9,27,36.1,207.8,200,0,
802.1,1003.9,27,36.1,201.7,200,100,
799.4,1003.9,27,36.1,204.4,200,100,
798.7,1003.9,27,36.1,205.2,200,0,
797.6,1003.9,27,36.1,206.3,200,2.8,
801.3,1003.9,27,36.1,202.6,200,82.8,
799.6,1003.9,26.9,36,204.2,200,82.8,
