Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
996.7,1006.2,25.5,35.8,9.4,150,79.1,
991.1,1006.2,25.5,35.8,15,150,90.8,
984,1006.2,25.5,35.8,22.1,150,100,
965.9,1006.2,25.5,35.8,40.3,150,100,
960.8,1006.2,25.5,35.8,45.4,150,100,
952.3,1006.2,25.5,35.7,53.8,150,100,
944.4,1006.2,25.5,35.7,61.7,150,100,
934.3,1006.2,25.5,35.7,71.8,150,100,
927,1006.2,25.5,35.7,79.2,150,100,
927.5,1006.2,25.5,35.7,78.6,150,100,
918.1,1006.2,25.5,35.7,88,150,100,
910.4,1006.2,25.5,35.6,95.8,150,100,
904.1,1006.2,25.5,35.6,102,150,100,
899.2,1006.2,25.5,35.6,107,150,100,
892.1,1006.2,25.5,35.6,114.1,150,100,
885.8,1006.2,25.5,35.5,120.3,150,100,
879.1,1006.2,25.6,35.5,127.1,150,100,
879.6,1006.2,25.5,35.4,126.6,150,100,
874.2,1006.2,25.5,35.4,131.9,150,100,
862.6,1006.2,25.5,35.4,143.6,150,100,
866.2,1006.2,25.5,35.4,140,150,100,
858.1,1006.2,25.5,35.3,148.1,150,100,
855.2,1006.2,25.5,35.3,150.9,150,100,
852.1,1006.2,25.5,35.3,154.1,150,100,
844.3,1006.2,25.6,35.3,161.8,150,100,
841.6,1006.2,25.5,35.3,164.6,150,100,
835.1,1006.2,25.5,35.3,171.1,150,100,
831.2,1006.2,25.5,35.2,174.9,150,100,
828.8,1006.2,25.5,35.2,177.3,150,100,
822.4,1006.2,25.5,35.2,183.7,150,100,
826.4,1006.2,25.6,35.2,179.8,150,100,
817.3,1006.2,25.5,35.1,188.9,150,100,
810.8,1006.2,25.5,35.1,195.4,150,100,
813.6,1006.2,25.6,35.1,192.5,150,100,
809.2,1006.2,25.5,35,197,150,100,
800.1,1006.2,25.5,35,206.1,150,100,
802,1006.2,25.5,35,204.2,150,100,
798.9,1006.2,25.6,35,207.3,150,100,
795.7,1006.2,25.5,34.9,210.4,150,93.8,
793,1006.2,25.6,34.9,213.1,150,85.5,
793.7,1006.2,25.6,34.9,212.5,150,79.1,
794.6,1006.2,25.5,34.9,211.6,150,72.4,
795.3,1006.2,25.5,34.8,210.9,150,65.8,
798,1006.2,25.5,34.8,208.2,150,59.4,
801.1,1006.2,25.6,34.8,205.1,150,53.7,
801.8,1006.2,25.5,34.8,204.4,150,48.6,
804.2,1006.2,25.5,34.8,202,150,43.5,
810.7,1006.2,25.6,34.8,195.5,150,39.8,
813.2,1006.2,25.6,34.7,192.9,150,35.8,
816.9,1006.2,25.6,34.7,189.3,150,33,
819.4,1006.2,25.5,34.7,186.8,150,29.5,
826.5,1006.2,25.6,34.7,179.7,150,27.5,
