Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
996.5,1003.7,27,36.8,7.1,100,100,
982.9,1003.7,27,36.9,20.8,100,100,
975.5,1003.7,27,36.9,28.2,100,100,
964.8,1003.7,27,36.8,38.9,100,100,
950.2,1003.7,27,36.8,53.5,100,100,
938.3,1003.7,27,36.8,65.3,100,100,
929.4,1003.7,27,36.8,74.3,100,100,
927.4,1003.7,27,36.8,76.2,100,100,
908.7,1003.7,27,36.8,94.9,100,100,
905.5,1003.7,27,36.7,98.2,100,82.9,
902.3,1003.7,27,36.7,101.3,100,80.4,
898.7,1003.7,27,36.7,105,100,66.5,
894.4,1003.7,27,36.6,109.2,100,67.2,
893.8,1003.7,27,36.6,109.9,100,51.3,
893.9,1003.7,27,36.6,109.7,100,52.5,
894.9,1003.7,27,36.6,108.8,100,54,
892.6,1003.7,27,36.6,111.1,100,43.3,
892.6,1003.7,27,36.6,111.1,100,44.2,
892.8,1003.7,27,36.6,110.9,100,42.9,
894.5,1003.7,27,36.6,109.2,100,46,
894,1003.7,27,36.5,109.7,100,38.2,
893.4,1003.7,27,36.5,110.3,100,42.8,
894.8,1003.7,27,36.5,108.9,100,38.7,
895.6,1003.7,27,36.5,108.1,100,42.2,
894.8,1003.7,27,36.5,108.9,100,40.1,
895.7,1003.7,27,36.5,107.9,100,38.3,
896.3,1003.7,27,36.4,107.4,100,36.8,
895.5,1003.7,27,36.4,108.2,100,35.7,
897,1003.7,27,36.4,106.7,100,34.2,
897.2,1003.7,27,36.5,106.5,100,38.6,
897.6,1003.7,27,36.5,106.1,100,37.7,
898.4,1003.7,27,36.5,105.3,100,38.7,
898.9,1003.7,26.9,36.5,104.8,100,38.4,
899,1003.7,27,36.5,104.7,100,38.3,
898.5,1003.7,27,36.5,105.2,100,37,
897.9,1003.7,27,36.5,105.8,100,33.3,
899.4,1003.7,27,36.5,104.3,100,37.5,
900.2,1003.7,27,36.5,103.5,100,38.3,
899.8,1003.7,27,36.5,103.9,100,36.9,
899.1,1003.7,27,36.5,104.6,100,33.5,
900,1003.7,27,36.5,103.7,100,38,
900.8,1003.7,27,36.5,102.9,100,36.7,
900.8,1003.7,27,36.6,102.9,100,33,
900.4,1003.7,27,36.5,103.3,100,35,
901.5,1003.7,27,36.5,102.2,100,38.8,
900.6,1003.7,27,36.6,103.1,100,43.2,
900.5,1003.8,27,36.6,103.2,100,35.3,
900.6,1003.8,27,36.6,103.1,100,33.8,
901,1003.7,27,36.6,102.7,100,37.5,
902.1,1003.8,26.9,36.6,101.6,100,36.6,
902,1003.7,27,36.6,101.7,100,34.5,
903.1,1003.7,27,36.6,100.6,100,41.5,
902.6,1003.7,27,36.6,101.1,100,34.8,
902.7,1003.8,27,36.6,101,100,36.5,
903,1003.7,27,36.6,100.7,100,40.6,
901.9,1003.7,27,36.6,101.8,100,34.5,
903.4,1003.7,27,36.6,100.3,100,40.4,
901.6,1003.8,27,36.6,102.1,100,39.7,
901.8,1003.7,27,36.6,101.9,100,34.6,
903.4,1003.7,27,36.6,100.3,100,40,
902.9,1003.8,27,36.6,100.8,100,33.6,
902.6,1003.7,27,36.6,101.1,100,39.8,
903.6,1003.7,27,36.6,100.1,100,39.1,
902.3,1003.8,27,36.6,101.4,100,39.1,
903.5,1003.8,27,36.6,100.2,100,34.4,
903.7,1003.8,27,36.6,100,100,39.4,
902.8,1003.8,27,36.6,100.9,100,38.8,
902.2,1003.8,27,36.6,101.5,100,34.3,
903.3,1003.8,27,36.6,100.4,100,39.1,
902.9,1003.8,27,36.6,100.8,100,38.5,
902.2,1003.8,27,36.6,101.5,100,38.5,
902.6,1003.8,27,36.6,101.1,100,38.5,
904,1003.8,27,36.6,99.7,100,38.5,
903.6,1003.8,27,36.6,100.1,100,38.5,
904,1003.8,27,36.6,99.7,100,38.5,
903.6,1003.8,27,36.6,100.2,100,38.5,
903.6,1003.8,27,36.6,100.1,100,38.5,
