Pipe_Pres,Ambient_Pres,Pipe_Temp,Chip_Temp,Current_nPressure,Set_nPressure,Pump_Output,
991.8,1003.2,26.6,35.9,11.3,200,100,
979.4,1003.2,26.6,35.9,23.8,200,100,
967.8,1003.2,26.6,35.9,35.4,200,100,
952.5,1003.2,26.6,35.9,50.7,200,100,
943.2,1003.2,26.6,35.9,59.9,200,100,
938.5,1003.2,26.6,35.9,64.7,200,100,
930.1,1003.2,26.6,35.9,73.1,200,100,
917.7,1003.2,26.6,35.9,85.4,200,100,
909.9,1003.2,26.6,35.8,93.3,200,100,
903.1,1003.2,26.6,35.8,100.1,200,100,
898.8,1003.2,26.6,35.8,104.4,200,100,
882.9,1003.2,26.6,35.8,120.3,200,100,
883.4,1003.2,26.6,35.8,119.8,200,100,
874.6,1003.2,26.6,35.8,128.6,200,100,
866.9,1003.2,26.6,35.8,136.3,200,100,
860.8,1003.2,26.6,35.8,142.4,200,100,
855.2,1003.2,26.6,35.7,148,200,100,
846.9,1003.2,26.6,35.7,156.3,200,100,
847.9,1003.2,26.6,35.7,155.2,200,100,
837,1003.2,26.6,35.7,166.2,200,100,
828.7,1003.2,26.6,35.7,174.4,200,100,
830.3,1003.2,26.6,35.7,172.9,200,100,
824.3,1003.2,26.6,35.6,178.9,200,100,
812.3,1003.2,26.6,35.6,190.9,200,100,
813.6,1003.2,26.6,35.6,189.6,200,100,
808.7,1003.2,26.6,35.6,194.5,200,100,
804.7,1003.2,26.6,35.6,198.5,200,100,
798.9,1003.2,26.6,35.6,204.2,200,100,
794.7,1003.2,26.6,35.6,208.4,200,100,
791.4,1003.2,26.6,35.6,211.8,200,100,
784.4,1003.2,26.6,35.6,218.8,200,100,
780.8,1003.2,26.6,35.5,222.4,200,100,
778.2,1003.2,26.6,35.5,225,200,100,
774.1,1003.2,26.6,35.5,229.1,200,100,
773.9,1003.2,26.6,35.5,229.3,200,100,
764.6,1003.2,26.6,35.5,238.6,200,100,
767.3,1003.2,26.6,35.5,235.9,200,100,
762.4,1003.2,26.6,35.5,240.7,200,100,
756.5,1003.2,26.6,35.5,246.7,200,100,
754,1003.2,26.6,35.4,249.1,200,100,
750.4,1003.2,26.6,35.4,252.8,200,100,
751.2,1003.2,26.6,35.4,252,200,100,
748.6,1003.2,26.7,35.4,254.5,200,100,
740.5,1003.2,26.7,35.4,262.7,200,100,
744.4,1003.2,26.6,35.4,258.8,200,100,
738.3,1003.2,26.6,35.4,264.8,200,100,
735.5,1003.2,26.6,35.4,267.7,200,100,
733.4,1003.2,26.6,35.4,269.7,200,83.8,
734.1,1003.2,26.6,35.4,269.1,200,83.8,
734.3,1003.2,26.6,35.4,268.8,200,73.6,
738.1,1003.2,26.6,35.4,265.1,200,61.9,
740.3,1003.2,26.6,35.4,262.9,200,42.5,
743.1,1003.2,26.6,35.4,260.1,200,42.5,
745.7,1003.2,26.6,35.4,257.5,200,55.1,
748.4,1003.2,26.7,35.4,254.7,200,39,
753.4,1003.2,26.6,35.4,249.8,200,39.6,
755.8,1003.2,26.6,35.4,247.3,200,39.6,
760,1003.2,26.6,35.4,243.2,200,55.3,
760,1003.2,26.6,35.4,243.2,200,50.6,
765.2,1003.2,26.6,35.4,238,200,48.1,
766.4,1003.2,26.6,35.4,236.8,200,48.1,
768.3,1003.2,26.6,35.4,234.9,200,54.9,
771.3,1003.2,26.6,35.4,231.9,200,37.4,
774.5,1003.2,26.6,35.4,228.7,200,49.6,
776.9,1003.2,26.6,35.4,226.3,200,49.6,
778.4,1003.2,26.7,35.4,224.8,200,60.9,
779,1003.2,26.7,35.5,224.2,200,45.3,
781.2,1003.2,26.6,35.5,222,200,50.9,
782,1003.2,26.6,35.5,221.1,200,50.9,
783.1,1003.2,26.7,35.5,220.1,200,57.1,
784.9,1003.2,26.6,35.5,218.3,200,66.4,
787.1,1003.2,26.6,35.5,216.1,200,59.1,
788.6,1003.2,26.6,35.5,214.5,200,59.1,
789.2,1003.2,26.7,35.5,213.9,200,63.7,
787.8,1003.2,26.7,35.5,215.4,200,49.1,
789.8,1003.2,26.6,35.5,213.4,200,50.5,
792,1003.2,26.6,35.5,211.2,200,50.5,
791.5,1003.2,26.6,35.5,211.7,200,70,
792,1003.2,26.6,35.5,211.2,200,54.5,
795.4,1003.2,26.7,35.5,207.8,200,69.6,
794.8,1003.2,26.6,35.5,208.4,200,69.6,
794.6,1003.2,26.6,35.5,208.6,200,50.4,
795.3,1003.2,26.7,35.5,207.9,200,71.6,
796,1003.2,26.6,35.6,207.2,200,59.5,
796.9,1003.2,26.6,35.6,206.3,200,59.5,
797.8,1003.2,26.6,35.6,205.4,200,56.1,
799.2,1003.2,26.6,35.6,204,200,61.4,
797.8,1003.2,26.6,35.6,205.3,200,59.2,
799.8,1003.2,26.6,35.5,203.3,200,59.2,
799.8,1003.2,26.6,35.6,203.4,200,57.3,
801.1,1003.2,26.6,35.6,202.1,200,62.7,
799.3,1003.2,26.6,35.6,203.9,200,59,
798.5,1003.2,26.6,35.6,204.7,200,59,
799.4,1003.2,26.7,35.6,203.7,200,62.8,
799.7,1003.2,26.6,35.6,203.5,200,61.5,
800.3,1003.2,26.6,35.6,202.9,200,62.3,
801.8,1003.2,26.6,35.6,201.3,200,62.3,
799.4,1003.2,26.6,35.6,203.7,200,80.1,
800.8,1003.2,26.6,35.6,202.3,200,47.2,
800.5,1003.2,26.6,35.6,202.7,200,59.6,
801.4,1003.2,26.6,35.6,201.7,200,59.6,
800.4,1003.2,26.6,35.6,202.8,200,76.9,
801.7,1003.2,26.7,35.6,201.5,200,50,
800.9,1003.2,26.6,35.6,202.3,200,58.9,
801.5,1003.2,26.6,35.6,201.7,200,58.9,
803,1003.2,26.6,35.6,200.2,200,57.4,
803.4,1003.2,26.6,35.6,199.8,200,73.8,
800.9,1003.2,26.6,35.6,202.2,200,55.3,
801.2,1003.2,26.6,35.6,201.9,200,55.3,
801.7,1003.2,26.6,35.6,201.5,200,59.1,
802.3,1003.2,26.6,35.6,200.9,200,71.7,
800.6,1003.2,26.6,35.6,202.6,200,51.8,
803.4,1003.2,26.6,35.6,199.7,200,51.8,
802.4,1003.2,26.6,35.6,200.8,200,71.7,
801.5,1003.2,26.7,35.6,201.7,200,67.8,
803.6,1003.2,26.6,35.6,199.5,200,71.6,
802,1003.2,26.6,35.6,201.2,200,71.6,
800.5,1003.2,26.7,35.6,202.6,200,66.9,
802.9,1003.2,26.6,35.6,200.3,200,49.7,
804.5,1003.2,26.6,35.6,198.7,200,66.1,
801.5,1003.2,26.6,35.6,201.6,200,66.1,
801.8,1003.2,26.6,35.6,201.4,200,54.5,
802.6,1003.2,26.6,35.6,200.6,200,68.2,
802.3,1003.2,26.7,35.6,200.9,200,65.5,
801.4,1003.2,26.6,35.6,201.8,200,65.5,
802.7,1003.2,26.6,35.6,200.4,200,65.5,
801.4,1003.2,26.6,35.6,201.7,200,65.5,
801.4,1003.2,26.6,35.6,201.8,200,53.8,
801.7,1003.2,26.7,35.6,201.4,200,53.8,
802.6,1003.2,26.6,35.6,200.6,200,67.7,
802.1,1003.2,26.6,35.6,201,200,65,
800.7,1003.2,26.6,35.6,202.4,200,49.1,
802.1,1003.2,26.6,35.6,201.1,200,49.1,
805.1,1003.2,26.6,35.6,198.1,200,67.9,
804.6,1003.2,26.6,35.6,198.5,200,64.2,
802.6,1003.2,26.7,35.6,200.5,200,62.4,
801.8,1003.2,26.6,35.6,201.4,200,62.4,
803.9,1003.2,26.6,35.6,199.3,200,49.6,
803.2,1003.2,26.6,35.6,199.9,200,67.5,
802.4,1003.2,26.6,35.6,200.8,200,64,
804.2,1003.2,26.6,35.6,199,200,64,
802.8,1003.2,26.6,35.6,200.3,200,64,
802.9,1003.2,26.6,35.6,200.3,200,64,
804.5,1003.2,26.6,35.6,198.7,200,64,
803.1,1003.2,26.6,35.6,200.1,200,64,
802,1003.2,26.6,35.6,201.1,200,64,
804.5,1003.2,26.6,35.6,198.7,200,64,
803,1003.2,26.7,35.6,200.1,200,64,
803.6,1003.2,26.6,35.6,199.5,200,64,
803.7,1003.2,26.6,35.6,199.5,200,64,
803.2,1003.2,26.6,35.6,200,200,64,
804.6,1003.2,26.6,35.6,198.5,200,64,
802.8,1003.2,26.7,35.6,200.4,200,64,
802.4,1003.2,26.6,35.6,200.7,200,74.4,
803.4,1003.2,26.7,35.6,199.8,200,62.1,
803.6,1003.2,26.7,35.6,199.5,200,66.3,
802.7,1003.2,26.6,35.6,200.4,200,66.3,
802,1003.2,26.7,35.6,201.2,200,64,
804,1003.2,26.7,35.6,199.2,200,64,
802.5,1003.2,26.7,35.6,200.7,200,64,
802.9,1003.2,26.6,35.6,200.3,200,64,
802.3,1003.2,26.7,35.6,200.9,200,64,
802,1003.2,26.6,35.6,201.2,200,64,
802.8,1003.2,26.7,35.6,200.4,200,64,
802.4,1003.2,26.7,35.6,200.7,200,64,
802.6,1003.2,26.6,35.6,200.6,200,64,
801.6,1003.2,26.6,35.6,201.6,200,64,
803.6,1003.2,26.6,35.6,199.5,200,64,
802.5,1003.2,26.6,35.6,200.7,200,64,
802.6,1003.2,26.6,35.6,200.6,200,64,
801.7,1003.2,26.6,35.6,201.5,200,64,
802.8,1003.2,26.6,35.6,200.4,200,64,
802.6,1003.2,26.6,35.6,200.5,200,64,
